bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-01_ses-Y1CMH_run-01_T1w	0.45872757239197826	2.907069530887811	0.6548214689460926	134.47244262695312	3.269669957467199	3.3314943517144915	3.3811330928952046	3.0963824277918994	0.18591538110867575	0.4426642565724516	0.3714203623188726	1.1714338064193726	0.31183748245239284	0.0	0.0003103238278790593	25.193642486213637	11.627132092226526	16.360838654259485	200	256	256	2.8744405608420354	9.930588300249303	10.250906077326247	17.9476893708874	17.44110602229622	31.8247926327229	30.994233662043726	43.716802331112056	0.9000015258789062	0.8984000086784363	0.8984000086784363	1.4424943160689514	14.986298561096191	58.503639221191406	56.29682159423828	3452822.0	35.73793487548828	89.08828277587888	16.66954231262207	-0.9069892474076364	172.2416534423828	384.3359375	398.96673583984375	13077.0	171.57496337890626	585.5572998046873	138.79273986816406	0.18238971229410783	70.31049346923828	732.8606567382812	727.9947509765625	29990.0	620.1695983886718	864.1011566162109	73.30709838867188	0.1575145543869989	54.47748947143555	998.576904296875	1000.0254516601562	265765.0	904.2701904296874	1087.57578125	55.71879196166992	0.19968414306640625	0.4924628436565399	0.5489445328712463	0.5163023391034782
sub-01_ses-Y1MRC_run-01_T1w	0.5366909564574275	2.445483032600565	0.6327674403266573	77.48403930664062	4.110595687399649	4.27326323611199	4.159421217391304	3.899102608695652	0.16979600818821602	0.4241983560283946	0.4060056357833894	1.2825939655303955	0.8580304086208344	0.0	0.011350884041840958	33.42955369047212	13.614358433184902	15.983672284926472	240	256	256	3.103566210459654	7.800931413871279	7.904858386050246	12.810077533819806	13.70288859504671	29.38924522485629	28.31102309990329	41.840935479806866	0.8999960422515869	0.8984375	0.8984375	11377.621918413464	15.657464027404785	81.45110321044922	79.9937744140625	4471678.0	57.525952911376955	109.72438735961912	24.656530380249023	5.060719257455506	82.44771575927734	352.6924133300781	327.49285888671875	24903.0	227.13538055419923	560.9349243164062	105.51934814453125	-0.4101888881840541	96.21956634521484	695.8645629882812	702.3897094726562	27905.0	537.8983032226563	831.8618286132812	90.03759765625	1.4924001427332918	63.494178771972656	998.3643798828125	999.9794921875	217878.0	860.7706054687501	1121.0732360839843	78.06175994873047	0.2288137525320053	0.4692700207233429	0.5120997428894043	0.38192646357766846
sub-01_ses-Y1MRC_run-02_T1w	0.5523870784183743	2.407363633015614	0.6336103557633946	76.66657257080078	4.0503526329865585	4.237240855481413	4.093718260869565	3.8200987826086954	0.1687114300720677	0.4280770284179044	0.40321154151002786	1.28531813621521	0.8593039274215695	0.0	0.012427030246766205	33.53629432430289	13.514163950427916	16.056392770501006	240	256	256	2.95704967727131	7.5291535594807275	7.782542262992517	12.86142355222551	13.804540546813927	28.996385500646795	28.030873656100727	41.291694920841465	0.8999960422515869	0.8984375	0.8984375	10934.959912332853	15.865592956542969	81.47335815429688	80.05867767333984	4463315.0	57.27114677429199	110.00256805419922	23.56269073486328	5.791609571661317	92.1936264038086	362.2835998535156	334.3078308105469	21230.0	227.3547622680664	578.5918029785156	113.0518569946289	-0.48249203607750335	101.22868347167969	695.5040893554688	702.2123413085938	26732.0	533.0332092285156	836.6538940429684	93.26403045654297	1.575875794473439	63.24922180175781	998.8021850585938	999.9707641601562	213285.0	864.343310546875	1121.88681640625	77.74943542480469	0.22328314185142517	0.47024133801460266	0.5116482377052307	0.3823996822326993
sub-01_ses-Y1MRC_run-03_T1w	0.5654194626364365	2.331461471670972	0.6331599982957281	75.23680114746094	4.10189249591754	4.297530009491751	4.140766608695652	3.8673808695652174	0.1684919283670582	0.4269761681763373	0.40453190345660445	1.2829349040985107	0.8275264680385583	0.0	0.011325251647626421	33.73905440023461	13.568163444578213	16.050821940942175	240	256	256	3.0890077293065215	7.495251142693384	7.55347996478906	12.076181022367274	13.514045100244598	29.091732572155138	28.00755695926486	41.41689320539485	0.8999960422515869	0.8984375	0.8984375	10256.116937578598	15.817904472351074	82.03230285644531	80.51870727539062	4453228.0	57.90467109680175	110.61629447937011	25.550649642944336	3.022229791837515	83.20616149902344	351.8738098144531	326.28912353515625	24980.0	225.06463012695312	563.0513275146484	105.62699127197266	-0.41519772080039585	99.46701049804688	695.05029296875	702.4037475585938	27215.0	530.4903869628906	836.1724243164062	93.7114486694336	1.3491409850200569	68.7928695678711	1000.3394775390625	999.9879150390625	214730.0	861.5360260009766	1135.2984619140625	82.80644226074219	0.2312975823879242	0.47245529294013977	0.5144892930984497	0.3764333430143902
sub-01_ses-Y1ZHH_run-01_T1w	0.5080131634066961	2.629265030698796	0.6941342377494086	3135.62646484375	2.9929070396304724	2.9390061282583817	3.1522261494252075	2.8874888412078277	0.18013373690650053	0.44607877365199816	0.3737874894415013	1.1799150705337524	0.3426045358180998	0.0	0.0003897110340721049	25.3494371902792	11.351887958138205	15.950646239404053	200	256	256	3.6791856529616047	9.304385634051924	9.037780330101066	14.129769703289673	33.47444184341071	49.392196285101605	50.62018886794076	68.99392847530996	0.9000015258789062	0.8984000086784363	0.8984000086784363	169.0137935123048	9.495817184448242	18.216215133666992	7.231299877166748	931064.0	0.0	68.80270690917966	27.34354019165039	0.4417297004351588	110.09307861328125	461.307861328125	485.1923828125	4241.0	205.66819763183594	645.2120361328125	131.85939025878906	0.13952417759227043	74.2468032836914	718.3259887695312	715.910888671875	26990.0	594.866177368164	850.6121734619142	76.94195556640625	0.09421602078437274	70.08766174316406	1000.2097778320312	1000.0264892578125	258446.0	884.4182739257812	1116.9085388183594	70.77429962158203	0.17444854974746704	0.491495817899704	0.5406372547149658	0.4538355131332989
sub-01_ses-Y2CMH_run-01_T1w	0.485110627275589	2.77724763267108	0.6537554186043066	131.8728485107422	3.2269842563190796	3.2762333294903527	3.3518031733210036	3.0529162661458824	0.18535933067495536	0.4452805996762703	0.3693600696487743	1.228745937347412	0.31605771780014047	0.0	0.00031231731856600777	24.940849376710712	11.494180910107797	16.324826073425626	200	256	256	2.3002252191361645	10.13283349039786	9.601882729780096	16.372589479806262	14.397688393892425	30.82800797451265	29.108867367969527	42.1009057355035	0.899993896484375	0.8984000086784363	0.8984000086784363	72.20358336131947	15.561408042907715	60.33491897583008	58.890106201171875	3819624.0	36.066863059997566	91.46657218933105	18.51457977294922	-0.902628586323674	186.10838317871094	356.9048156738281	341.9872741699219	9013.0	149.380908203125	591.2012573242187	148.6673126220703	0.12109157707023144	69.70234680175781	735.3809204101562	732.2554931640625	34238.0	620.6008880615235	861.0488555908203	72.26456451416016	0.11267653404537992	60.1929817199707	1000.0662231445312	1000.0198364257812	262862.0	899.308026123047	1100.5695678710938	61.07878875732422	0.19884829223155975	0.49340716004371643	0.546316921710968	0.5037306864351487
sub-01_ses-Y2MRC_run-01_T1w	0.5241851305737326	2.584420774416469	0.6404714916979518	76.64942169189453	3.915212158554004	4.025845171314187	4.036385391304348	3.683405913043478	0.1748159436349176	0.42029532865885605	0.40488872770622636	1.291672945022583	0.7944596886634825	0.0	0.011215642061771246	32.09666107888619	13.494174342388698	15.775588052819243	240	256	256	3.1175924063596168	8.512103776972074	8.456210048319404	13.738933961626518	13.840882096091734	29.55246822740405	28.383667313081094	41.7576516157475	0.899997353553772	0.8984375	0.8984375	5491.838233327548	15.688672065734863	83.62525177001953	82.05279541015625	4315329.0	59.70271987915039	112.11215820312496	24.092418670654297	4.713478725054914	82.76253509521484	355.8663024902344	331.4501647949219	28027.0	227.9766616821289	565.7896972656247	106.31417083740234	-0.33796064106466384	87.7950439453125	705.7294921875	707.6984252929688	27151.0	565.9432067871094	837.1165466308594	83.13871765136719	0.8863931517681403	65.4136734008789	999.8478393554688	999.9782104492188	225173.0	879.6571044921875	1117.908837890625	72.78410339355469	0.22991490364074707	0.47147104144096375	0.5198184251785278	0.394888293221141
sub-01_ses-Y2MRC_run-02_T1w	0.5530429157634578	2.4700002559782317	0.641374930684588	74.04346466064453	3.7995824196034396	3.9734561283755365	3.8463332173913045	3.578957913043478	0.17036732953745892	0.4269919055234075	0.4026407649391336	1.3487539291381836	0.7894942760467529	0.0	0.011285808409127383	33.084967264976065	13.44422172418427	15.949281434981248	240	256	256	2.6206175065457016	7.883520541176478	7.825389257229518	12.972029723966378	13.993940306012242	29.668221694955815	28.628207264566722	42.22245979273211	0.899997353553772	0.8984375	0.8984375	6023.628895427575	15.516219139099121	84.28206634521484	82.73270416259766	4306121.0	60.54157638549805	112.45083618164062	24.583730697631836	16.328523323987014	93.2508544921875	363.0010070800781	331.43182373046875	21514.0	224.59468154907228	586.9475097656249	126.46794891357422	-0.45552490342085106	95.5173568725586	697.7266235351562	702.6607666015625	26640.0	544.3086364746093	834.8127807617187	89.12865447998047	0.9018123607001964	68.92109680175781	1000.1467895507812	999.9947509765625	216887.0	872.1735534667969	1125.029650878906	77.0883560180664	0.22174479067325592	0.4699808359146118	0.512958824634552	0.39449147247811805
sub-01_ses-Y2MRC_run-03_T1w	0.5601779205990822	2.4443612173238627	0.6410251768620406	74.5627212524414	3.799170760547886	3.9795783686001807	3.839142956521739	3.5787909565217393	0.17025665309692017	0.4279265426346828	0.401816804268397	1.3167364597320557	0.7721803188323975	0.0	0.011487012470366752	33.02477857800218	13.407879162541771	15.948037863565117	240	256	256	2.8924749196311415	7.931470593724512	7.856574873514532	12.745779107187944	13.860076144526088	29.605142950845725	28.504662512743923	42.04876844285996	0.899997353553772	0.8984375	0.8984375	6494.009010403511	15.580117225646973	83.73176574707031	82.20405578613281	4308338.0	59.88107185363769	111.95341987609862	24.944580078125	12.841906128291143	83.39913940429688	357.21759033203125	329.61322021484375	25754.0	229.55020294189453	570.0386260986327	113.95321655273438	-0.44274732189787036	95.56395721435547	698.9332275390625	704.0543212890625	27372.0	548.4411407470703	836.3012298583984	88.76556396484375	0.7787500055811933	70.20832824707031	999.8703002929688	999.9822387695312	217949.0	868.069140625	1127.6198974609374	78.45577239990234	0.2307555228471756	0.4749031066894531	0.5196237564086914	0.39240889238484844
sub-01_ses-Y2ZHH_run-01_T1w	0.4650708287076901	2.890905320421014	0.6637288398250876	3358.9921875	2.907728396385268	2.8724951299114143	3.0396482342170597	2.8110418250273295	0.177070310183007	0.44851373292810653	0.3744159568888865	1.1771833896636963	0.2586176872253416	0.0	0.0006475969380739298	25.26842153343194	11.277596552872184	15.974700749339126	200	256	256	2.790161932924548	10.055171060180363	9.468413836272433	15.559908515712385	24.35086279419726	40.292572734211994	40.31214288642971	56.292993130879886	0.9000015258789062	0.8984000086784363	0.8984000086784363	241.22606797650192	11.638246536254883	16.237348556518555	8.372090339660645	1488254.0	0.0	57.27340412139892	21.67069435119629	-0.12140613038979176	174.66065979003906	418.20025634765625	432.583740234375	3106.0	173.26890563964844	645.5588531494141	155.01397705078125	0.2212062461647415	68.21495056152344	718.309326171875	715.7821044921875	28928.0	605.051156616211	840.9527191162109	71.18424224853516	0.068913238406755	63.97740173339844	999.5203247070312	1000.0234375	257725.0	893.1344116210937	1103.9343017578126	64.26911163330078	0.1756432056427002	0.4913639724254608	0.5416011214256287	0.4388783014286624
